Site,Abundance,Species
EQPAC 5ºN BC15,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
JPIO/SO239_BGR_Sta. 15,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
AB02_UK-1_BC16,1,Spionidae
AB01_UK-1_EB02,1,Spionidae
BGR1 OA BGR1 #80EBS,1,Spionidae
BioNod 2012_IFR2_EBS101,1,Spionidae
JPIO/SO239_GSR_Sta. 127,1,Spionidae
JPIO/SO239_GSR_Sta. 127,1,Spionidae
JPIO/SO239_IFR2_Sta. 181,1,Spionidae
AB02_OMS_EB05,1,Spionidae
BioNod 2012_IFR2_EBS80,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
AB01_UK-1_EB04,1,Spionidae
GSR GSR B6 B6S02,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
JPIO/SO239_GSR_Sta. 127,1,Spionidae
JPIO/SO239_GSR_Sta. 138,1,Spionidae
BioNod 2012_IFR2_EBS80,1,Spionidae
AB02_UK-1_BC16,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
NOAA DOMES 2_IFR1_DJ66,1,Spionidae
JPIO/SO239_IFR2_Sta. 181,1,Spionidae
BioNod 2012_BGR_EBS06,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
JPIO/SO239_IOM_Sta. 105,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U11,1,Spionidae
JPIO/SO239_BGR_Sta. 15,1,Spionidae
AB01_UK-1_BC09,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
JPIO/SO239_IFR2_Sta. 182,1,Spionidae
JPIO/SO239_IFR2_Sta. 162,1,Spionidae
NOAA DOMES 1_IFR1_DJ36,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
JPIO/SO239_BGR_Sta. 15,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
UKSRL1 UK-1 UK1-A-EB04,1,Spionidae
BioNod 2012_IFR2_EBS107,1,Spionidae
NOAA DOMES 2_IFR1_DJ59,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
JPIO/SO239_IOM_Sta. 89,1,Spionidae
JPIO/SO239_GSR_Sta. 138,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
ECHO I (C)_H347,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
AB01_UK-1_BC09,1,Spionidae
JPIO/SO239_IOM_Sta. 89,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
NOAA DOMES 2_IFR1_DJ59,1,Spionidae
UKSRL1 UK-1 UK1-AB01-EB04,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
UKSRL1 UK-1 UK1-A-G,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
BioNod 2012_BGR_EBS51,1,Spionidae
JPIO/SO239_IFR2_Sta. 162,1,Spionidae
AB02_OMS_EB10,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
AB02_OMS_EB05,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U02,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
ECHO I (C)_H351,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
JPIO/SO239_IOM_Sta. 89,1,Spionidae
BGR1 BGR east #06EBS,1,Spionidae
JPIO/SO239_IOM_Sta. 90,1,Spionidae
AB02_OMS_EB06,1,Spionidae
JPIO/SO239_BGR_Sta. 51,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
NOAA DOMES 2_IFR1_DJ41,1,Spionidae
BGR1 OA BGR1 #80EBS,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
NOAA DOMES 2_IFR1_DJ47,1,Spionidae
UKSRL1 UK-1 UK1-A-D,1,Spionidae
GSR GSR B6 B6S02,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
BioNod 2012_BGR_EBS51,1,Spionidae
UKSRL1 UK-1 UK1-AB01-G,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
UKSRL1 UK-1 UK1-A-G,1,Spionidae
ECHO I (C)_H352,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
NOAA DOMES 1_IFR1_DJ34,1,Spionidae
UKSRL1 UK-1 UK1_AB02_EB03,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
UKSRL1 UK-1 UK1-AB01-G,1,Spionidae
AB02_OMS_EB11,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
BGR1 OA BGR1 #80EBS,1,Spionidae
JPIO/SO239_BGR_Sta. 16,1,Spionidae
HOT 23ºN BC3/Hots,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
UKSRL1 UK-1 UK1-AB01-D,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
JPIO/SO239_GSR_Sta. 137,1,Spionidae
JPIO/SO239_GSR_Sta. 138,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1906,1,Spionidae
NOAA DOMES 2_IFR1_DJ47,1,Spionidae
GSR GSR B6 B6S02,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
ECHO I (T)_H355,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1920,1,Spionidae
IOM_Kaplan East (Site E),1,Spionidae
BioNod 2012_BGR_EBS16,1,Spionidae
"Mangan 2010, SO205_BGR_EBS26",1,Spionidae
BGR1 BGR east #43EBS,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
BGR1 BGR east #16EBS,1,Spionidae
JPIO/SO239_IOM_Sta. 94,1,Spionidae
UKSRL1 UK-1 UK1_AB02_BC16,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
ECHO I (T)_H353,1,Spionidae
ECHO I (C)_H347,1,Spionidae
JPIO/SO239_IOM_Sta. 89,1,Spionidae
ECHO I (C)_H351,1,Spionidae
BGR1 OA BGR1 #80EBS,1,Spionidae
BGR1 BGR east #51EBS,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1920,1,Spionidae
NOAA DOMES 1_IFR1_DJ31,1,Spionidae
BGR1 OA BGR1 #107EBS,1,Spionidae
JPIO/SO239_BGR_Sta. 60,1,Spionidae
UKSRL1 UK-1 UK1_AB02_BC19,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
EQPAC 9ºN BC19,1,Spionidae
JPIO/SO239_GSR_Sta. 138,1,Spionidae
JPIO/SO239_IOM_Sta. 90,1,Spionidae
JPIO/SO239_GSR_Sta. 128,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1908,1,Spionidae
BGR1 BGR east #43EBS,1,Spionidae
BGR1 BGR east #51EBS,1,Spionidae
JPIO/SO239_IOM_Sta. 94,1,Spionidae
ECHO I (C)_H362,1,Spionidae
JPIO/SO239_BGR_Sta. 60,1,Spionidae
ECHO I (T)_H353,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 9ºN BC19,1,Spionidae
BioNod 2012_BGR_EBS51,1,Spionidae
ECHO I (C)_H347,1,Spionidae
BGR1 BGR east #43EBS,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1916,1,Spionidae
EQPAC 9ºN BC20,1,Spionidae
JPIO/SO239_BGR_Sta. 51,1,Spionidae
BGR1 OA BGR1 #107EBS,1,Spionidae
UKSRL1 UK-1 UK1_AB02_EB03,1,Spionidae
BGR1 BGR east #06EBS,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U14,1,Spionidae
ECHO I (C)_H347,1,Spionidae
ECHO I (C)_H360,1,Spionidae
ECHO I (T)_H355,1,Spionidae
BGR1 BGR east #06EBS,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
KOREA1 KR5 (B2+B1) MNBS1917,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1920,1,Spionidae
EQPAC 9ºN BC20,1,Spionidae
BGR1 OA BGR1 #107EBS,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
UKSRL1 UK-1 UK1_AB02_EB01,1,Spionidae
ECHO I (T)_H354,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U02,1,Spionidae
ECHO I (N)_H361,1,Spionidae
NOAA DOMES 1_IFR1_DJ39,1,Spionidae
NOAA DOMES 1_IFR1_DJ34,1,Spionidae
JPIO/SO239_GSR_Sta. 128,1,Spionidae
BGR1 BGR east #43EBS,1,Spionidae
ECHO I (C)_H360,1,Spionidae
BioNod 2012_BGR_EBS43,1,Spionidae
ECHO I (C)_H348,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1909,1,Spionidae
ECHO I (C)_H348,1,Spionidae
BGR1 OA BGR1 #107EBS,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
JPIO/SO239_GSR_Sta. 128,1,Spionidae
JPIO/SO239_GSR_Sta. 128,1,Spionidae
NOAA DOMES 2_IFR1_DJ75,1,Spionidae
BGR1 BGR east #06EBS,1,Spionidae
NOAA DOMES 2_IFR1_DJ55,1,Spionidae
BGR1 BGR east #51EBS,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
NOAA DOMES 2_IFR1_DJ75,1,Spionidae
ECHO I (T)_H354,1,Spionidae
BGR1 BGR east #06EBS,1,Spionidae
JPIO/SO239_BGR_Sta. 23,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
IFREMER (W)_Kaplan West (Site W),1,Spionidae
ECHO I (C)_H362,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
"Mangan 2010, SO205_BGR_EBS26",1,Spionidae
JPIO/SO239_BGR_Sta. 60,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Spionidae
BGR1 BGR east #51EBS,1,Spionidae
ECHO I (C)_H352,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U04,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U04,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
BGR1 BGR east #26EBS,1,Spionidae
ECHO I (N)_H361,1,Spionidae
BGR1 BGR east #51EBS,1,Spionidae
NOAA DOMES 1_IFR1_DJ39,1,Spionidae
BGR1 BGR east #26EBS,1,Spionidae
BGR1 BGR east #16EBS,1,Spionidae
JPIO/SO239_IOM_Sta. 97,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Spionidae
BioNod 2012_BGR_EBS43,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Spionidae
JPIO/SO239_IOM_Sta. 97,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
KOREA1 KR5 (B2+B1) MNBS1919,1,Spionidae
JPIO/SO239_IOM_Sta. 107,1,Spionidae
UKSRL1 UK-1 UK1_AB02_EB04,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
BGR1 BGR east #51EBS,1,Spionidae
BGR1 BGR east #06EBS,1,Spionidae
BGR1 BGR east #26EBS,1,Spionidae
JPIO/SO239_BGR_Sta. 57,1,Spionidae
BGR1 BGR east #26EBS,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S01,1,Spionidae
IFREMER1 IFR2 CAROT-0,1,Spionidae
KAPLAN_IOM_BC 847,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1909,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1906,1,Spionidae
AB01_UK-1_BC03,1,Spionidae
OMS OMS S02,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
IFREMER1 IFR2 CAROT-0,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1903,1,Spionidae
AB01_UK-1_BC05,1,Spionidae
KAPLAN_IOM_BC 834,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1903,1,Spionidae
KAPLAN_IOM_BC 830,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1920,1,Spionidae
KAPLAN_IOM_BC 822,1,Spionidae
OMS OMS S11,1,Spionidae
NODINAUT_BC 880/KGS27,1,Spionidae
NODINAUT_BC 878/KGS20,1,Spionidae
NODINAUT_BC 879/KGS26,1,Spionidae
IFREMER1 IFR2 CAROT-0,1,Spionidae
AB01_UK-1_BC14,1,Spionidae
IFREMER1 IFR2 CAROT-0,1,Spionidae
SITE_9_-140_4900,1,Spionidae
AB02_APEI-6_EB13,1,Spionidae
ECHO I (C)_H349,1,Spionidae
ECHO I (C)_H347,1,Spionidae
UKSRL1 UK-1 UK1-A-L,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB02,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB03,1,Spionidae
BPRA 1__PRA05,1,Spionidae
ECHO I (C)_H348,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
ECHO I (C)_H348,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S02,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB03,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U11,1,Spionidae
BPRA 1__PRA20,1,Spionidae
OMS OMS S11,1,Spionidae
UKSRL1 UK-1 UK1_AB02_BC16,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB02,1,Spionidae
BPRA 1__PRA04,1,Spionidae
UKSRL1 UK-1 UK1_AB02_EB03,1,Spionidae
BPRA 1__PRA21,1,Spionidae
UKSRL1 UK-1 UK1-A-C,1,Spionidae
UKSRL1 UK-1 UK1-A-C,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A01,1,Spionidae
ECHO I (C)_H360,1,Spionidae
UKSRL1 UK-1 UK1_AB02_EB03,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
UKSRL1 UK-1 UK1-A-I,1,Spionidae
ECHO I (C)_H349,1,Spionidae
ECHO I (C)_H352,1,Spionidae
ECHO I (C)_H351,1,Spionidae
OMS OMS S01,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_BC28,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A01,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_BC29,1,Spionidae
ECHO I (C)_H360,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S02,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB01,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
JPIO/SO239_BGR_Sta. 51,1,Spionidae
UKSRL1 UK-1 UK1-AB01-C,1,Spionidae
ECHO I (C)_H349,1,Spionidae
UKSRL1 UK-1 UK1-A-G,1,Spionidae
UKSRL1 UK-1 UK1-A-G,1,Spionidae
UKSRL1 UK-1 UK1-A-C,1,Spionidae
OMS OMS S06,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB01,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
UKSRL1 UK-1 UK1-A-EB02,1,Spionidae
ECHO I (C)_H352,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
GSR GSR B6 B6S02,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_BC28,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
JPIO/SO239_BGR_Sta. 57,1,Spionidae
NOAA DOMES 1_IFR1_DJ32,1,Spionidae
JPIO/SO239_BGR_Sta. 21,1,Spionidae
ECHO I (C)_H351,1,Spionidae
ECHO I (C)_H350,1,Spionidae
JPIO/SO239_BGR_Sta. 21,1,Spionidae
UKSRL1 UK-1 UK1-A-E,1,Spionidae
UKSRL1 UK-1 UK1-A-E,1,Spionidae
OMS OMS S01,1,Spionidae
JPIO/SO239_GSR_Sta. 127,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
UKSRL1 UK-1 UK1-AB02-EB01,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
BioNod 2012_BGR_EBS33,1,Spionidae
JPIO/SO239_IFR2_Sta. 181,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U07,1,Spionidae
UKSRL1 UK-1 UK1-A-H,1,Spionidae
UKSRL1 UK-1 UK1-A-J,1,Spionidae
JPIO/SO239_GSR_Sta. 127,1,Spionidae
UKSRL1 UK-1 UK1-A-B,1,Spionidae
OMS OMS S01,1,Spionidae
UKSRL1 UK-1 UK1-AB01-B,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
UKSRL1 UK-1 UK1-A-G,1,Spionidae
EQPAC 9ºN BC20,1,Spionidae
UKSRL1 UK-1 UK1-A-E,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A02,1,Spionidae
BGR1 BGR east #33EBS,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
UKSRL1 UK-1 UK1_AB02_BC13,1,Spionidae
BGR1 BGR east #33EBS,1,Spionidae
UKSRL1 UK-1 UK1-AB02-U02,1,Spionidae
JPIO/SO239_BGR_Sta. 16,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
GSR GSR B4 B4N01,1,Spionidae
OMS OMS S04,1,Spionidae
KOREA KR5_Stn. SD13,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
KOREA1 KR5 (B2+B1) 6,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S01,1,Spionidae
OMS OMS S07,1,Spionidae
OMS OMS S10,1,Spionidae
HOT 23ºN BC12/Hots,1,Spionidae
OMS OMS S12,1,Spionidae
NOAA DOMES 1_IFR1_DJ34,1,Spionidae
JPIO/SO239_IOM_Sta. 94,1,Spionidae
JPIO/SO239_IOM_Sta. 107,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S01,1,Spionidae
JPIO/SO239_BGR_Sta. 15,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_EB13,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A01,1,Spionidae
UKSRL1 UK-1 UK1-A-A,1,Spionidae
KOREA1 KR5 (B2+B1) 4,1,Spionidae
OMS OMS S10,1,Spionidae
OMS OMS S10,1,Spionidae
HOT 23ºN BC12/Hots,1,Spionidae
UKSRL1 UK-1 UK1-A-B,1,Spionidae
ECHO I (T)_H355,1,Spionidae
UKSRL1 UK-1 UK1-A-A,1,Spionidae
GSR GSR B4 B4S03,1,Spionidae
UKSRL1 UK-1 UK1-A-D,1,Spionidae
JPIO/SO239_IOM_Sta. 95,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1908,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1906,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A01,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_EB13,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_EB13,1,Spionidae
JPIO/SO239_GSR_Sta. 137,1,Spionidae
JPIO/SO239_GSR_Sta. 137,1,Spionidae
OMS OMS S02,1,Spionidae
UKSRL1 UK-1 UK1-AB01-B,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S10,1,Spionidae
UKSRL1 UK-1 UK1-A-F,1,Spionidae
UKSRL1 UK-1 UK1-A-A,1,Spionidae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A01,1,Spionidae
OMS OMS S07,1,Spionidae
KOREA1 KR5 (B2+B1) MNBS1917,1,Spionidae
EQPAC 5ºN BC15,1,Spionidae
UKSRL1 UK-1 UK1-A-A,1,Spionidae
GSR GSR B6 B6S02,1,Spionidae
JPIO/SO239_BGR_Sta. 58,1,Spionidae
JPIO/SO239_IOM_Sta. 107,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
JPIO/SO239_GSR_Sta. 127,1,Spionidae
JPIO/SO239_IOM_Sta. 95,1,Spionidae
JPIO/SO239_IOM_Sta. 88,1,Spionidae
JPIO/SO239_GSR_Sta. 137,1,Spionidae
JPIO/SO239_BGR_Sta. 60,1,Spionidae
JPIO/SO239_IOM_Sta. 94,1,Spionidae
NOAA DOMES 1_IFR1_DJ34,1,Spionidae
BPRA 1__PRA04,1,Spionidae
BPRA 1__PRA21,1,Spionidae
NOAA DOMES 1_IFR1_DJ21,1,Spionidae
EQPAC 5ºN BC17,1,Spionidae
ECHO I (T)_H356,1,Spionidae
BGR1 BGR east #26EBS,1,Spionidae
BGR1 OA BGR1 #107EBS,1,Spionidae
NOAA DOMES 1_IFR1_DJ21,1,Spionidae
NOAA DOMES 1_IFR1_DJ36,1,Spionidae
NOAA DOMES 1_IFR1_DJ39,1,Spionidae
BGR1 BGR east #43EBS,1,Spionidae
ECHO I (T)_H353,1,Spionidae
NOAA DOMES 2_IFR1_DJ55,1,Spionidae
ECHO I (C)_H352,1,Spionidae
NOAA DOMES 1_IFR1_DJ34,1,Spionidae
KOREA KR5_Stn. SD07,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
UKSRL1 OA UKSRL1 OMS-AB02-S01,1,Spionidae
BGR1 BGR east #26EBS,1,Spionidae
JPIO/SO239_IFR2_Sta. 159,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
NOAA DOMES 1_IFR1_DJ36,1,Spionidae
BPRA 1__PRA08,1,Spionidae
ECHO I (N)_H361,1,Spionidae
NOAA DOMES 2_IFR1_DJ55,1,Spionidae
EQPAC 5ºN BC16,1,Spionidae
BioNod 2012_IFR2_EBS101,1,Spionidae
KOREA KR5_Stn. SD02,1,Spionidae
NOAA DOMES 1_IFR1_DJ39,1,Spionidae
BGR1 BGR east #43EBS,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1908,1,Spionidae
BPRA 1__PRA21,1,Spionidae
KOREA1 OA KOREA1 25,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
BPRA 1__PRA08,1,Spionidae
BGR1 OA BGR1 #101EBS,1,Spionidae
IOM_Kaplan East (Site E),1,Spionidae
ECHO I (C)_H352,1,Spionidae
"Mangan 2010, SO205_BGR_EBS26",1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1909,1,Spionidae
BioNod 2012_IFR2_EBS107,1,Spionidae
ECHO I (T)_H356,1,Spionidae
JPIO/SO239_IFR2_Sta. 162,1,Spionidae
BGR1 OA BGR1 #107EBS,1,Spionidae
ECHO I (T)_H353,1,Spionidae
BioNod 2012_IFR2_EBS101,1,Spionidae
AB02_OMS_EB04,1,Spionidae
AB02_OMS_EB11,1,Spionidae
KOREA1 KR5 (B2+B1) MNBC1909,1,Spionidae
KOREA1 KR5 (B2+B1) MNBS1919,1,Spionidae
ECHO I (N)_H361,1,Spionidae
BioNod 2012_BGR_EBS43,1,Spionidae
BPRA 1__PRA04,1,Spionidae
JPIO/SO239_IOM_Sta. 89,1,Spionidae
KOREA KR5_Stn. SD09,1,Spionidae
BPRA 1__PRA12,2,Spionidae
BPRA 1__PRA16,2,Spionidae
BPRA 1__PRA14,2,Spionidae
BPRA 1__PRA16,2,Spionidae
BPRA 1__PRA12,2,Spionidae
BPRA 1__PRA14,2,Spionidae
NOAA DOMES 2_IFR1_DJ66,2,Spionidae
NOAA DOMES 1_IFR1_DJ11,2,Spionidae
NOAA DOMES 2_IFR1_DJ55,2,Spionidae
BPRA 1__PRA08,2,Spionidae
ECHO I (C)_H352,2,Spionidae
NOAA DOMES 2_IFR1_DJ55,2,Spionidae
BPRA 1__PRA08,2,Spionidae
ECHO I (C)_H351,2,Spionidae
NOAA DOMES 1_IFR1_DJ34,2,Spionidae
NOAA DOMES 1_IFR1_DJ34,2,Spionidae
NOAA DOMES 2_IFR1_DJ62,2,Spionidae
NOAA DOMES 1_IFR1_DJ36,2,Spionidae
NOAA DOMES 1_IFR1_DJ24,2,Spionidae
NOAA DOMES 1_IFR1_DJ36,2,Spionidae
NOAA DOMES 1_IFR1_DJ32,2,Spionidae
NOAA DOMES 1_IFR1_DJ31,2,Spionidae
ECHO I (C)_H352,2,Spionidae
NOAA DOMES 1_IFR1_DJ24,2,Spionidae
NOAA DOMES 1_IFR1_DJ11,2,Spionidae
NOAA DOMES 2_IFR1_DJ66,2,Spionidae
NOAA DOMES 1_IFR1_DJ32,2,Spionidae
NOAA DOMES 2_IFR1_DJ62,2,Spionidae
ECHO I (C)_H351,2,Spionidae
OMS OMS S04,2,Spionidae
KOREA KR5_Stn. SD07,2,Spionidae
OMS OMS S06,2,Spionidae
NOAA DOMES 1_IFR1_DJ39,2,Spionidae
NOAA DOMES 2_IFR1_DJ47,2,Spionidae
ECHO I (T)_H355,2,Spionidae
NOAA DOMES 1_IFR1_DJ39,2,Spionidae
ECHO I (T)_H355,2,Spionidae
NOAA DOMES 2_IFR1_DJ72,2,Spionidae
NOAA DOMES 1_IFR1_DJ34,2,Spionidae
NOAA DOMES 1_IFR1_DJ20,2,Spionidae
NOAA DOMES 1_IFR1_DJ34,2,Spionidae
NOAA DOMES 1_IFR1_DJ13,2,Spionidae
ECHO I (C)_H352,2,Spionidae
NOAA DOMES 1_IFR1_DJ34,2,Spionidae
NOAA DOMES 1_IFR1_DJ34,2,Spionidae
NOAA DOMES 2_IFR1_DJ47,2,Spionidae
NOAA DOMES 2_IFR1_DJ47,2,Spionidae
UKSRL1 UK-1 UK1-A-B,2,Spionidae
NOAA DOMES 2_IFR1_DJ47,2,Spionidae
NOAA DOMES 2_IFR1_DJ63,2,Spionidae
NOAA DOMES 1_IFR1_DJ13,2,Spionidae
ECHO I (C)_H352,2,Spionidae
NOAA DOMES 1_IFR1_DJ20,2,Spionidae
NOAA DOMES 2_IFR1_DJ77,2,Spionidae
NOAA DOMES 2_IFR1_DJ72,2,Spionidae
NOAA DOMES 2_IFR1_DJ77,2,Spionidae
NOAA DOMES 2_IFR1_DJ63,2,Spionidae
BPRA 1__PRA18,2,Spionidae
NOAA DOMES 2_IFR1_DJ60,2,Spionidae
BPRA 1__PRA22,2,Spionidae
NOAA DOMES 2_IFR1_DJ60,2,Spionidae
BPRA 1__PRA18,2,Spionidae
NOAA DOMES 2_IFR1_DJ72,2,Spionidae
BPRA 1__PRA05,2,Spionidae
BPRA 1__PRA05,2,Spionidae
BPRA 1__PRA12,2,Spionidae
BPRA 1__PRA22,2,Spionidae
BPRA 1__PRA12,2,Spionidae
NOAA DOMES 1_IFR1_DJ15,2,Spionidae
NOAA DOMES 1_IFR1_DJ16,2,Spionidae
NOAA DOMES 2_IFR1_DJ72,2,Spionidae
NOAA DOMES 1_IFR1_DJ13,2,Spionidae
